PaymentNr;SalesOrderNr;CustomerNr;CustomerName;PaymentDate;Value
32133;2204;USCU_L03;Viadox;2020-03-24T00:00:00.000Z;10020.0
32134;2205;USCU_S16;Gogo Bikes;2020-02-16T00:00:00.000Z;18036.0
32135;2206;USCU_S07;Westend Cycles;2020-02-14T00:00:00.000Z;4008.0
32136;2207;USCU_L10;CostClub;2020-04-04T00:00:00.000Z;9018.0
32137;2208;USCU_S02;Custom Sports;2020-02-18T00:00:00.000Z;16002.0
32138;2209;USCU_L03;Viadox;2020-03-20T00:00:00.000Z;67564.0
32139;2210;USCU_L05;Bluestar Corp;2020-03-23T00:00:00.000Z;26670.0
32140;2211;USCU_L09;Bigmart;2020-04-01T00:00:00.000Z;39116.0
32141;2212;USCU_S08;Velocity Cycles;2020-02-18T00:00:00.000Z;8890.0
32142;2213;USCU_L09;Bigmart;2020-04-05T00:00:00.000Z;46023.0
32143;2214;USCU_S14;Cityscape Cycles;2020-02-18T00:00:00.000Z;55545.0
32144;2215;USCU_L02;Toys4U;2020-04-03T00:00:00.000Z;163461.0
32145;2216;USCU_S01;Performance Bikes;2020-02-12T00:00:00.000Z;203136.0
32146;2217;USCU_L05;Bluestar Corp;2020-03-19T00:00:00.000Z;28566.0
32147;2218;USCU_L01;Skymart Corp;2020-03-19T00:00:00.000Z;19460.0
32148;2219;USCU_L04;Quotex;2020-03-22T00:00:00.000Z;3892.0
32149;2220;USCU_S09;Greenhigh Bikes;2020-02-20T00:00:00.000Z;19460.0
32150;2221;USCU_S05;Greater Hartford Area;2020-02-12T00:00:00.000Z;101192.0
32151;2222;USCU_L10;CostClub;2020-03-27T00:00:00.000Z;3892.0
32152;2223;USCU_S16;Gogo Bikes;2020-02-11T00:00:00.000Z;35028.0
32153;2224;USCU_S16;Gogo Bikes;2020-02-16T00:00:00.000Z;1130.0
32154;2225;USCU_L09;Bigmart;2020-03-21T00:00:00.000Z;3390.0
32155;2226;USCU_L08;Veracity;2020-03-17T00:00:00.000Z;35595.0
32156;2227;USCU_L03;Viadox;2020-03-22T00:00:00.000Z;23730.0
32157;2259;USCU_L04;Quotex;2020-03-28T00:00:00.000Z;21120.0
32158;2260;USCU_S06;Hub & Spokes Inc;2020-02-24T00:00:00.000Z;11880.0
32159;2261;USCU_L10;CostClub;2020-04-01T00:00:00.000Z;78760.0
32160;2262;USCU_L01;Skymart Corp;2020-04-01T00:00:00.000Z;42240.0
32161;2263;USCU_S12;Century Cycles;2020-02-19T00:00:00.000Z;3960.0
32162;2264;USCU_S16;Gogo Bikes;2020-02-23T00:00:00.000Z;1760.0
32163;2265;USCU_S14;Cityscape Cycles;2020-02-19T00:00:00.000Z;6750.0
32164;2266;USCU_L09;Bigmart;2020-04-09T00:00:00.000Z;8100.0
32165;2267;USCU_L06;Dexon;2020-04-01T00:00:00.000Z;2700.0
32166;2268;USCU_S10;Turbo Bikes;2020-02-16T00:00:00.000Z;18900.0
32167;2269;USCU_S03;Eastside Bikes;2020-02-24T00:00:00.000Z;17550.0
32168;2270;USCU_L01;Skymart Corp;2020-04-03T00:00:00.000Z;37125.0
32169;2271;USCU_L09;Bigmart;2020-04-03T00:00:00.000Z;13026.0
32170;2272;USCU_S15;Northside Bikes;2020-02-25T00:00:00.000Z;39078.0
32171;2273;USCU_S09;Greenhigh Bikes;2020-02-21T00:00:00.000Z;54108.0
32172;2274;USCU_S05;Greater Hartford Area;2020-02-24T00:00:00.000Z;16032.0
32173;2275;USCU_L05;Bluestar Corp;2020-03-28T00:00:00.000Z;6012.0
32174;2276;USCU_L02;Toys4U;2020-03-27T00:00:00.000Z;28056.0
32175;2277;USCU_L08;Veracity;2020-03-31T00:00:00.000Z;3556.0
32176;2278;USCU_S09;Greenhigh Bikes;2020-02-24T00:00:00.000Z;2667.0
32177;2279;USCU_S15;Northside Bikes;2020-02-24T00:00:00.000Z;2667.0
32178;2280;USCU_L10;CostClub;2020-04-02T00:00:00.000Z;61341.0
32179;2281;USCU_S05;Greater Hartford Area;2020-02-22T00:00:00.000Z;12446.0
32180;2282;USCU_L01;Skymart Corp;2020-04-03T00:00:00.000Z;45339.0
32181;2283;USCU_L02;Toys4U;2020-04-04T00:00:00.000Z;176157.0
32182;2284;USCU_S15;Northside Bikes;2020-02-18T00:00:00.000Z;44436.0
32183;2286;USCU_L07;Interlude Inc;2020-03-23T00:00:00.000Z;26979.0
32184;2287;USCU_L09;Bigmart;2020-04-03T00:00:00.000Z;20631.0
32185;2288;USCU_S09;Greenhigh Bikes;2020-02-19T00:00:00.000Z;25392.0
32186;2289;USCU_S14;Cityscape Cycles;2020-02-24T00:00:00.000Z;31136.0
32187;2290;USCU_L07;Interlude Inc;2020-03-27T00:00:00.000Z;15568.0
32188;2291;USCU_S03;Eastside Bikes;2020-02-16T00:00:00.000Z;15568.0
32189;2292;USCU_L02;Toys4U;2020-04-09T00:00:00.000Z;35028.0
32190;2293;USCU_S08;Velocity Cycles;2020-02-17T00:00:00.000Z;23352.0
32191;2294;USCU_L02;Toys4U;2020-03-28T00:00:00.000Z;38985.0
32192;2295;USCU_L06;Dexon;2020-04-09T00:00:00.000Z;17515.0
32193;2296;USCU_S11;Bike World;2020-02-24T00:00:00.000Z;2260.0
32194;2297;USCU_L10;CostClub;2020-04-10T00:00:00.000Z;6215.0
32195;2299;USCU_L10;CostClub;2020-04-07T00:00:00.000Z;91471.0
32196;2300;USCU_S14;Cityscape Cycles;2020-02-24T00:00:00.000Z;15908.0
32197;2301;USCU_S13;Rolling Bike Shop;2020-02-20T00:00:00.000Z;39770.0
32198;2302;USCU_L01;Skymart Corp;2020-03-25T00:00:00.000Z;19885.0
32199;2303;USCU_S03;Eastside Bikes;2020-02-25T00:00:00.000Z;27839.0
32200;2304;USCU_L04;Quotex;2020-03-27T00:00:00.000Z;71586.0
32201;2305;USCU_L10;CostClub;2020-04-09T00:00:00.000Z;7741.0
32202;2306;USCU_L08;Veracity;2020-03-22T00:00:00.000Z;23223.0
32203;2307;USCU_S11;Bike World;2020-02-22T00:00:00.000Z;77410.0
32204;2308;USCU_S17;Bikepros;2020-02-20T00:00:00.000Z;92892.0
32205;2309;USCU_S03;Eastside Bikes;2020-02-18T00:00:00.000Z;201266.0
32206;2310;USCU_L07;Interlude Inc;2020-03-31T00:00:00.000Z;11690.0
32207;2311;USCU_S14;Cityscape Cycles;2020-02-22T00:00:00.000Z;420.0
32208;2312;USCU_S07;Westend Cycles;2020-02-22T00:00:00.000Z;1750.0
32209;2313;USCU_L10;CostClub;2020-03-22T00:00:00.000Z;21630.0
32210;2314;USCU_L03;Viadox;2020-03-29T00:00:00.000Z;61880.0
32211;2316;USCU_L01;Skymart Corp;2020-04-07T00:00:00.000Z;112320.0
32212;2317;USCU_L09;Bigmart;2020-03-28T00:00:00.000Z;25200.0
32213;2318;USCU_S17;Bikepros;2020-02-25T00:00:00.000Z;1200.0
32214;2319;USCU_S05;Greater Hartford Area;2020-02-22T00:00:00.000Z;13800.0
32215;2320;USCU_L08;Veracity;2020-04-09T00:00:00.000Z;360.0
32216;2321;USCU_S09;Greenhigh Bikes;2020-02-20T00:00:00.000Z;2640.0
32217;2322;USCU_S01;Performance Bikes;2020-02-24T00:00:00.000Z;640.0
32218;2323;USCU_S07;Westend Cycles;2020-02-23T00:00:00.000Z;160.0
32219;2324;USCU_S14;Cityscape Cycles;2020-02-17T00:00:00.000Z;1920.0
32220;2325;USCU_L01;Skymart Corp;2020-04-10T00:00:00.000Z;28000.0
32221;2326;USCU_L09;Bigmart;2020-03-28T00:00:00.000Z;5120.0
32222;2327;USCU_L06;Dexon;2020-04-05T00:00:00.000Z;15040.0
32223;2048;0017100001;Domestic US Customer 1;2019-11-14T00:00:00.000Z;52.65
32224;2051;0017100001;Domestic US Customer 1;2019-11-15T00:00:00.000Z;87.75
32225;2138;0017100001;Domestic US Customer 1;2019-11-14T00:00:00.000Z;175.5
32226;2139;0017100001;Domestic US Customer 1;2019-11-16T00:00:00.000Z;105.3
32227;2040;0017100003;Domestic Customer US 3;2019-11-15T00:00:00.000Z;8000.0
32228;809;0017186005;US TM Customer5;2018-11-26T00:00:00.000Z;1842.75
32229;810;0017186005;US TM Customer5;2018-11-26T00:00:00.000Z;1842.75
32230;811;0017186005;US TM Customer5;2018-11-29T00:00:00.000Z;1842.75
32231;1874;0017100002;Domestic US Customer 2;2019-10-24T00:00:00.000Z;175.5
32232;2328;0017100001;Domestic US Customer 1;2020-02-10T00:00:00.000Z;169.0
32233;2099;USCU_S04;Fit Cycles;2019-12-02T00:00:00.000Z;7345.0
32234;2372;USCU_L09;Bigmart;2020-04-11T00:00:00.000Z;31816.0
32235;2373;USCU_L02;Toys4U;2020-04-20T00:00:00.000Z;23862.0
32236;2374;USCU_S11;Bike World;2020-03-04T00:00:00.000Z;7954.0
32237;2375;USCU_L06;Dexon;2020-04-12T00:00:00.000Z;87494.0
32238;2376;USCU_S06;Hub & Spokes Inc;2020-03-04T00:00:00.000Z;103402.0
32239;2377;USCU_L04;Quotex;2020-04-03T00:00:00.000Z;7741.0
32240;2378;USCU_L02;Toys4U;2020-04-17T00:00:00.000Z;7741.0
32241;2379;USCU_S06;Hub & Spokes Inc;2020-02-28T00:00:00.000Z;294158.0
32242;2380;USCU_S15;Northside Bikes;2020-03-05T00:00:00.000Z;123856.0
32243;2381;USCU_S07;Westend Cycles;2020-03-02T00:00:00.000Z;162561.0
32244;2382;USCU_L10;CostClub;2020-04-02T00:00:00.000Z;7741.0
32245;2383;USCU_S02;Custom Sports;2020-03-01T00:00:00.000Z;2590.0
32246;2384;USCU_L03;Viadox;2020-04-15T00:00:00.000Z;17360.0
32247;2385;USCU_S17;Bikepros;2020-03-01T00:00:00.000Z;1540.0
32248;2386;USCU_L09;Bigmart;2020-04-09T00:00:00.000Z;40040.0
32249;2387;USCU_L04;Quotex;2020-04-05T00:00:00.000Z;39480.0
32250;2388;USCU_S12;Century Cycles;2020-03-05T00:00:00.000Z;4620.0
32251;2389;USCU_L09;Bigmart;2020-04-06T00:00:00.000Z;11040.0
32252;2390;USCU_L01;Skymart Corp;2020-04-02T00:00:00.000Z;16320.0
32253;2391;USCU_S15;Northside Bikes;2020-03-02T00:00:00.000Z;360.0
32254;2392;USCU_S02;Custom Sports;2020-03-05T00:00:00.000Z;15600.0
32255;2393;USCU_L08;Veracity;2020-04-20T00:00:00.000Z;13320.0
32256;2394;USCU_S08;Velocity Cycles;2020-03-06T00:00:00.000Z;2160.0
32257;2395;USCU_S09;Greenhigh Bikes;2020-03-04T00:00:00.000Z;1760.0
32258;2396;USCU_L10;CostClub;2020-04-15T00:00:00.000Z;61600.0
32259;2397;USCU_S17;Bikepros;2020-03-05T00:00:00.000Z;1920.0
32260;2398;USCU_L02;Toys4U;2020-04-14T00:00:00.000Z;39840.0
32261;2399;USCU_L07;Interlude Inc;2020-04-08T00:00:00.000Z;40320.0
32262;2400;USCU_S03;Eastside Bikes;2020-03-05T00:00:00.000Z;640.0
32263;2331;USCU_L01;Skymart Corp;2020-04-12T00:00:00.000Z;42680.0
32264;2332;USCU_S02;Custom Sports;2020-03-06T00:00:00.000Z;5280.0
32265;2333;USCU_L06;Dexon;2020-04-04T00:00:00.000Z;19360.0
32266;2334;USCU_S09;Greenhigh Bikes;2020-03-01T00:00:00.000Z;2640.0
32267;2335;USCU_L09;Bigmart;2020-04-11T00:00:00.000Z;13640.0
32268;2336;USCU_S14;Cityscape Cycles;2020-03-01T00:00:00.000Z;440.0
32269;2337;USCU_S17;Bikepros;2020-03-03T00:00:00.000Z;20250.0
32270;2338;USCU_L10;CostClub;2020-04-12T00:00:00.000Z;2025.0
32271;2339;USCU_S12;Century Cycles;2020-02-28T00:00:00.000Z;2025.0
32272;2340;USCU_L05;Bluestar Corp;2020-04-14T00:00:00.000Z;2025.0
32273;2341;USCU_S05;Greater Hartford Area;2020-03-05T00:00:00.000Z;1350.0
32274;2342;USCU_L02;Toys4U;2020-04-16T00:00:00.000Z;28350.0
32275;2343;USCU_S02;Custom Sports;2020-02-29T00:00:00.000Z;46092.0
32276;2344;USCU_L08;Veracity;2020-04-11T00:00:00.000Z;2004.0
32277;2345;USCU_S09;Greenhigh Bikes;2020-03-03T00:00:00.000Z;42084.0
32278;2346;USCU_L10;CostClub;2020-04-19T00:00:00.000Z;32064.0
32279;2347;USCU_S16;Gogo Bikes;2020-02-29T00:00:00.000Z;18036.0
32280;2348;USCU_L03;Viadox;2020-04-20T00:00:00.000Z;24048.0
32281;2349;USCU_L01;Skymart Corp;2020-04-14T00:00:00.000Z;4445.0
32282;2350;USCU_S05;Greater Hartford Area;2020-02-29T00:00:00.000Z;889.0
32283;2351;USCU_L06;Dexon;2020-04-10T00:00:00.000Z;25781.0
32284;2352;USCU_S16;Gogo Bikes;2020-03-05T00:00:00.000Z;1778.0
32285;2353;USCU_L10;CostClub;2020-04-01T00:00:00.000Z;51562.0
32286;2354;USCU_L10;CostClub;2020-04-13T00:00:00.000Z;33327.0
32287;2355;USCU_S15;Northside Bikes;2020-03-06T00:00:00.000Z;19044.0
32288;2356;USCU_S11;Bike World;2020-02-28T00:00:00.000Z;60306.0
32289;2357;USCU_L05;Bluestar Corp;2020-04-17T00:00:00.000Z;11109.0
32290;2358;USCU_S04;Fit Cycles;2020-02-29T00:00:00.000Z;88872.0
32291;2359;USCU_L01;Skymart Corp;2020-04-17T00:00:00.000Z;28566.0
32292;2360;USCU_S17;Bikepros;2020-03-04T00:00:00.000Z;11676.0
32293;2361;USCU_S07;Westend Cycles;2020-03-03T00:00:00.000Z;3892.0
32294;2362;USCU_L06;Dexon;2020-04-17T00:00:00.000Z;11676.0
32295;2363;USCU_S01;Performance Bikes;2020-02-28T00:00:00.000Z;93408.0
32296;2364;USCU_L01;Skymart Corp;2020-04-06T00:00:00.000Z;7784.0
32297;2365;USCU_S15;Northside Bikes;2020-02-28T00:00:00.000Z;565.0
32298;2366;USCU_S04;Fit Cycles;2020-02-28T00:00:00.000Z;4520.0
32299;2367;USCU_L01;Skymart Corp;2020-04-18T00:00:00.000Z;3390.0
32300;2368;USCU_L06;Dexon;2020-04-08T00:00:00.000Z;15255.0
32301;2369;USCU_S13;Rolling Bike Shop;2020-02-26T00:00:00.000Z;3955.0
32302;2370;USCU_L10;CostClub;2020-04-16T00:00:00.000Z;10170.0
32303;2371;USCU_S15;Northside Bikes;2020-02-28T00:00:00.000Z;63632.0
32304;2441;USCU_L03;Viadox;2020-04-10T00:00:00.000Z;39550.0
32305;2442;USCU_L10;CostClub;2020-04-10T00:00:00.000Z;27685.0
32306;2443;USCU_S04;Fit Cycles;2020-03-06T00:00:00.000Z;59655.0
32307;2444;USCU_L04;Quotex;2020-04-11T00:00:00.000Z;83517.0
32308;2445;USCU_L03;Viadox;2020-04-04T00:00:00.000Z;47724.0
32309;2446;USCU_L09;Bigmart;2020-04-11T00:00:00.000Z;71586.0
32310;2447;USCU_S11;Bike World;2020-03-01T00:00:00.000Z;103402.0
32311;2448;USCU_S14;Cityscape Cycles;2020-03-06T00:00:00.000Z;43747.0
32312;2449;USCU_S05;Greater Hartford Area;2020-03-02T00:00:00.000Z;23223.0
32313;2450;USCU_L08;Veracity;2020-04-15T00:00:00.000Z;30964.0
32314;2451;USCU_S09;Greenhigh Bikes;2020-03-05T00:00:00.000Z;147079.0
32315;2452;USCU_S15;Northside Bikes;2020-03-02T00:00:00.000Z;270935.0
32316;2453;USCU_L09;Bigmart;2020-04-06T00:00:00.000Z;15482.0
32317;2454;USCU_S16;Gogo Bikes;2020-03-02T00:00:00.000Z;770.0
32318;2455;USCU_L09;Bigmart;2020-04-22T00:00:00.000Z;15890.0
32319;2456;USCU_S12;Century Cycles;2020-03-02T00:00:00.000Z;8540.0
32320;2457;USCU_L08;Veracity;2020-04-12T00:00:00.000Z;47880.0
32321;2458;USCU_S02;Custom Sports;2020-03-01T00:00:00.000Z;3570.0
32322;2459;USCU_L03;Viadox;2020-04-22T00:00:00.000Z;48720.0
32323;2460;USCU_S14;Cityscape Cycles;2020-03-06T00:00:00.000Z;480.0
32324;2461;USCU_L09;Bigmart;2020-04-08T00:00:00.000Z;27000.0
32325;2462;USCU_S12;Century Cycles;2020-03-09T00:00:00.000Z;720.0
32326;2463;USCU_L04;Quotex;2020-04-10T00:00:00.000Z;33360.0
32327;2464;USCU_S01;Performance Bikes;2020-03-06T00:00:00.000Z;12840.0
32328;2465;USCU_L01;Skymart Corp;2020-04-14T00:00:00.000Z;71040.0
32329;2466;USCU_S02;Custom Sports;2020-03-02T00:00:00.000Z;3200.0
32330;2467;USCU_L06;Dexon;2020-04-19T00:00:00.000Z;18720.0
32331;2468;USCU_S13;Rolling Bike Shop;2020-03-02T00:00:00.000Z;1600.0
32332;2469;USCU_L10;CostClub;2020-04-23T00:00:00.000Z;7200.0
32333;2470;USCU_S17;Bikepros;2020-03-08T00:00:00.000Z;800.0
32334;2471;USCU_L02;Toys4U;2020-04-06T00:00:00.000Z;120160.0
32335;2401;USCU_S15;Northside Bikes;2020-03-06T00:00:00.000Z;3960.0
32336;2402;USCU_L10;CostClub;2020-04-15T00:00:00.000Z;117920.0
32337;2403;USCU_S10;Turbo Bikes;2020-03-01T00:00:00.000Z;3080.0
32338;2404;USCU_L08;Veracity;2020-04-04T00:00:00.000Z;12760.0
32339;2405;USCU_S03;Eastside Bikes;2020-03-08T00:00:00.000Z;2200.0
32340;2406;USCU_L03;Viadox;2020-04-12T00:00:00.000Z;25520.0
32341;2407;USCU_L01;Skymart Corp;2020-04-13T00:00:00.000Z;54675.0
32342;2408;USCU_S04;Fit Cycles;2020-03-05T00:00:00.000Z;32400.0
32343;2409;USCU_L07;Interlude Inc;2020-04-09T00:00:00.000Z;9450.0
32344;2410;USCU_S12;Century Cycles;2020-03-09T00:00:00.000Z;23625.0
32345;2411;USCU_S14;Cityscape Cycles;2020-03-02T00:00:00.000Z;24300.0
32346;2412;USCU_L09;Bigmart;2020-04-07T00:00:00.000Z;14175.0
32347;2413;USCU_S03;Eastside Bikes;2020-03-09T00:00:00.000Z;61122.0
32348;2414;USCU_S16;Gogo Bikes;2020-03-04T00:00:00.000Z;58116.0
32349;2415;USCU_L09;Bigmart;2020-04-10T00:00:00.000Z;30060.0
32350;2416;USCU_S11;Bike World;2020-03-01T00:00:00.000Z;14028.0
32351;2417;USCU_L02;Toys4U;2020-04-14T00:00:00.000Z;78156.0
32352;2418;USCU_L05;Bluestar Corp;2020-04-13T00:00:00.000Z;12024.0
32353;2419;USCU_L08;Veracity;2020-04-23T00:00:00.000Z;18669.0
32354;2420;USCU_S06;Hub & Spokes Inc;2020-02-29T00:00:00.000Z;1778.0
32355;2421;USCU_L03;Viadox;2020-04-13T00:00:00.000Z;44450.0
32356;2422;USCU_S07;Westend Cycles;2020-03-02T00:00:00.000Z;8890.0
32357;2423;USCU_L09;Bigmart;2020-04-05T00:00:00.000Z;32004.0
32358;2424;USCU_S15;Northside Bikes;2020-03-03T00:00:00.000Z;6223.0
32359;2425;USCU_S01;Performance Bikes;2020-03-02T00:00:00.000Z;203136.0
32360;2426;USCU_S07;Westend Cycles;2020-03-06T00:00:00.000Z;71415.0
32361;2427;USCU_L01;Skymart Corp;2020-04-16T00:00:00.000Z;82524.0
32362;2428;USCU_L09;Bigmart;2020-04-13T00:00:00.000Z;22218.0
32363;2429;USCU_S16;Gogo Bikes;2020-03-01T00:00:00.000Z;198375.0
32364;2430;USCU_L08;Veracity;2020-04-23T00:00:00.000Z;47610.0
32365;2431;USCU_L06;Dexon;2020-04-19T00:00:00.000Z;3892.0
32366;2432;USCU_L01;Skymart Corp;2020-04-23T00:00:00.000Z;19460.0
32367;2433;USCU_S15;Northside Bikes;2020-03-07T00:00:00.000Z;19460.0
32368;2434;USCU_L09;Bigmart;2020-04-19T00:00:00.000Z;7784.0
32369;2435;USCU_S01;Performance Bikes;2020-03-09T00:00:00.000Z;128436.0
32370;2436;USCU_S08;Velocity Cycles;2020-02-29T00:00:00.000Z;70056.0
32371;2437;USCU_L04;Quotex;2020-04-23T00:00:00.000Z;19775.0
32372;2438;USCU_S15;Northside Bikes;2020-03-03T00:00:00.000Z;1130.0
32373;2439;USCU_S12;Century Cycles;2020-03-09T00:00:00.000Z;565.0
32374;2440;USCU_S04;Fit Cycles;2020-02-29T00:00:00.000Z;5650.0
32375;2472;USCU_L10;CostClub;2020-04-21T00:00:00.000Z;84920.0
32376;2473;USCU_S03;Eastside Bikes;2020-03-07T00:00:00.000Z;9240.0
32377;2474;USCU_L04;Quotex;2020-04-09T00:00:00.000Z;19360.0
32378;2475;USCU_S11;Bike World;2020-03-02T00:00:00.000Z;1320.0
32379;2476;USCU_S16;Gogo Bikes;2020-02-29T00:00:00.000Z;6600.0
32380;2477;USCU_L02;Toys4U;2020-04-11T00:00:00.000Z;44440.0
32381;2478;USCU_S15;Northside Bikes;2020-02-28T00:00:00.000Z;14175.0
32382;2479;USCU_L09;Bigmart;2020-04-11T00:00:00.000Z;2025.0
32383;2480;USCU_S11;Bike World;2020-03-05T00:00:00.000Z;22275.0
32384;2481;USCU_L03;Viadox;2020-04-11T00:00:00.000Z;66825.0
32385;2482;USCU_L04;Quotex;2020-04-05T00:00:00.000Z;5400.0
32386;2483;USCU_S06;Hub & Spokes Inc;2020-03-02T00:00:00.000Z;28350.0
32387;2484;USCU_S13;Rolling Bike Shop;2020-02-28T00:00:00.000Z;5010.0
32388;2485;USCU_L07;Interlude Inc;2020-04-12T00:00:00.000Z;11022.0
32389;2486;USCU_L10;CostClub;2020-04-12T00:00:00.000Z;12024.0
32390;2487;USCU_S17;Bikepros;2020-03-02T00:00:00.000Z;56112.0
32391;2488;USCU_S03;Eastside Bikes;2020-03-06T00:00:00.000Z;24048.0
32392;2489;USCU_L02;Toys4U;2020-04-10T00:00:00.000Z;42084.0
32393;2490;USCU_S13;Rolling Bike Shop;2020-02-28T00:00:00.000Z;1778.0
32394;2491;USCU_S17;Bikepros;2020-03-07T00:00:00.000Z;889.0
32395;2492;USCU_L08;Veracity;2020-04-05T00:00:00.000Z;35560.0
32396;2493;USCU_S05;Greater Hartford Area;2020-03-05T00:00:00.000Z;6223.0
32397;2494;USCU_L10;CostClub;2020-04-15T00:00:00.000Z;32004.0
32398;2495;USCU_L01;Skymart Corp;2020-04-04T00:00:00.000Z;88011.0
32399;2496;USCU_S06;Hub & Spokes Inc;2020-03-04T00:00:00.000Z;107916.0
32400;2497;USCU_L02;Toys4U;2020-04-18T00:00:00.000Z;96807.0
32401;2498;USCU_L05;Bluestar Corp;2020-04-11T00:00:00.000Z;55545.0
32402;2499;USCU_S16;Gogo Bikes;2020-03-01T00:00:00.000Z;65067.0
32403;2500;USCU_S08;Velocity Cycles;2020-03-08T00:00:00.000Z;47610.0
32404;2501;USCU_L10;CostClub;2020-04-06T00:00:00.000Z;11109.0
32405;2502;USCU_L09;Bigmart;2020-04-06T00:00:00.000Z;7784.0
32406;2503;USCU_S01;Performance Bikes;2020-02-29T00:00:00.000Z;128436.0
32407;2504;USCU_S11;Bike World;2020-02-28T00:00:00.000Z;7784.0
32408;2505;USCU_S14;Cityscape Cycles;2020-03-06T00:00:00.000Z;42812.0
32409;2506;USCU_L10;CostClub;2020-04-21T00:00:00.000Z;11865.0
32410;2507;USCU_L03;Viadox;2020-04-09T00:00:00.000Z;42940.0
32411;2508;USCU_L04;Quotex;2020-04-11T00:00:00.000Z;1130.0
32412;2509;USCU_S09;Greenhigh Bikes;2020-02-28T00:00:00.000Z;3390.0
32413;2510;USCU_S15;Northside Bikes;2020-02-28T00:00:00.000Z;2260.0
32414;2511;USCU_L01;Skymart Corp;2020-04-12T00:00:00.000Z;23862.0
32415;2512;USCU_S15;Northside Bikes;2020-03-08T00:00:00.000Z;43747.0
32416;2513;USCU_S02;Custom Sports;2020-03-06T00:00:00.000Z;43747.0
32417;2514;USCU_S08;Velocity Cycles;2020-03-03T00:00:00.000Z;15908.0
32418;2515;USCU_L09;Bigmart;2020-04-17T00:00:00.000Z;83517.0
32419;2516;USCU_L06;Dexon;2020-04-14T00:00:00.000Z;15908.0
32420;2517;USCU_S10;Turbo Bikes;2020-02-29T00:00:00.000Z;232230.0
32421;2518;USCU_S04;Fit Cycles;2020-03-03T00:00:00.000Z;46446.0
32422;2519;USCU_L07;Interlude Inc;2020-04-08T00:00:00.000Z;15482.0
32423;2520;USCU_S17;Bikepros;2020-03-04T00:00:00.000Z;123856.0
32424;2521;USCU_L02;Toys4U;2020-04-06T00:00:00.000Z;15482.0
32425;2522;USCU_L03;Viadox;2020-04-21T00:00:00.000Z;50540.0
32426;2523;USCU_S06;Hub & Spokes Inc;2020-03-08T00:00:00.000Z;6370.0
32427;2524;USCU_L06;Dexon;2020-04-03T00:00:00.000Z;13230.0
32428;2525;USCU_S10;Turbo Bikes;2020-03-01T00:00:00.000Z;1190.0
32429;2526;USCU_L09;Bigmart;2020-04-20T00:00:00.000Z;10570.0
32430;2527;USCU_S16;Gogo Bikes;2020-02-28T00:00:00.000Z;3780.0
32431;2528;USCU_S09;Greenhigh Bikes;2020-03-02T00:00:00.000Z;5520.0
32432;2529;USCU_L09;Bigmart;2020-04-21T00:00:00.000Z;28680.0
32433;2530;USCU_L07;Interlude Inc;2020-04-13T00:00:00.000Z;24480.0
32434;2531;USCU_S15;Northside Bikes;2020-03-07T00:00:00.000Z;2280.0
32435;2532;USCU_S05;Greater Hartford Area;2020-03-07T00:00:00.000Z;6720.0
32436;2533;USCU_L03;Viadox;2020-04-04T00:00:00.000Z;89640.0
32437;2534;USCU_S01;Performance Bikes;2020-03-03T00:00:00.000Z;2880.0
32438;2535;USCU_L10;CostClub;2020-04-03T00:00:00.000Z;35840.0
32439;2536;USCU_S11;Bike World;2020-02-29T00:00:00.000Z;800.0
32440;2537;USCU_L03;Viadox;2020-04-07T00:00:00.000Z;17920.0
32441;2538;USCU_S17;Bikepros;2020-03-03T00:00:00.000Z;1280.0
32442;2539;USCU_L05;Bluestar Corp;2020-04-11T00:00:00.000Z;7360.0
32443;2624;USCU_S07;Westend Cycles;2020-03-28T00:00:00.000Z;11440.0
32444;2625;USCU_L05;Bluestar Corp;2020-05-21T00:00:00.000Z;38720.0
32445;2626;USCU_S15;Northside Bikes;2020-03-31T00:00:00.000Z;1760.0
32446;2627;USCU_S02;Custom Sports;2020-03-30T00:00:00.000Z;9240.0
32447;2628;USCU_L09;Bigmart;2020-05-11T00:00:00.000Z;22880.0
32448;2629;USCU_L03;Viadox;2020-05-13T00:00:00.000Z;38720.0
32449;2630;USCU_L07;Interlude Inc;2020-05-12T00:00:00.000Z;14175.0
32450;2631;USCU_S03;Eastside Bikes;2020-04-03T00:00:00.000Z;40500.0
32451;2632;USCU_L02;Toys4U;2020-05-16T00:00:00.000Z;7425.0
32452;2633;USCU_S15;Northside Bikes;2020-03-29T00:00:00.000Z;17550.0
32453;2634;USCU_L09;Bigmart;2020-05-15T00:00:00.000Z;7425.0
32454;2635;USCU_S10;Turbo Bikes;2020-03-28T00:00:00.000Z;5400.0
32455;2636;USCU_S14;Cityscape Cycles;2020-04-06T00:00:00.000Z;28056.0
32456;2637;USCU_L01;Skymart Corp;2020-05-15T00:00:00.000Z;7014.0
32457;2540;USCU_L01;Skymart Corp;2020-04-09T00:00:00.000Z;5720.0
32458;2541;USCU_S03;Eastside Bikes;2020-03-07T00:00:00.000Z;6160.0
32459;2542;USCU_L07;Interlude Inc;2020-04-03T00:00:00.000Z;7040.0
32460;2543;USCU_S08;Velocity Cycles;2020-03-01T00:00:00.000Z;6160.0
32461;2544;USCU_L09;Bigmart;2020-04-11T00:00:00.000Z;7040.0
32462;2545;USCU_S16;Gogo Bikes;2020-02-28T00:00:00.000Z;5280.0
